CBSA Code,Metro Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County,State Abbreviation
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",San Lorenzo Municipio,Puerto Rico,72,129,Central,PR
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Toa Alta Municipio,Puerto Rico,72,135,Central,PR
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Toa Baja Municipio,Puerto Rico,72,137,Central,PR
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Trujillo Alto Municipio,Puerto Rico,72,139,Central,PR
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Vega Alta Municipio,Puerto Rico,72,143,Central,PR
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Vega Baja Municipio,Puerto Rico,72,145,Central,PR
41980,,490,"San Juan-Carolina-Caguas, PR",Metropolitan Statistical Area,,"San Juan-Carolina, PR",Yabucoa Municipio,Puerto Rico,72,151,Central,PR
42020,,,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",Metropolitan Statistical Area,,,San Luis Obispo County,California,06,079,Central,CA
42100,,488,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Santa Cruz County,California,06,087,Central,CA
42140,,106,"Santa Fe, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Santa Fe County,New Mexico,35,049,Central,NM
42180,,434,"Santa Isabel, PR",Micropolitan Statistical Area,,"Ponce-Coamo-Santa Isabel, PR",Santa Isabel Municipio,Puerto Rico,72,133,Central,PR
42060,,,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,,,Santa Barbara County,California,06,083,Central,CA
42200,,,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,,,Santa Barbara County,California,06,083,Central,CA
42220,,488,"Santa Rosa, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Sonoma County,California,06,097,Central,CA
42300,,,"Sault Ste. Marie, MI",Micropolitan Statistical Area,,,Chippewa County,Michigan,26,033,Central,MI
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Bryan County,Georgia,13,029,Central,GA
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Chatham County,Georgia,13,051,Central,GA
42340,,496,"Savannah, GA",Metropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Effingham County,Georgia,13,103,Outlying,GA
42380,,,"Sayre, PA",Micropolitan Statistical Area,,,Bradford County,Pennsylvania,42,015,Central,PA
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Banner County,Nebraska,31,007,Outlying,NE
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Scotts Bluff County,Nebraska,31,157,Central,NE
42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Sioux County,Nebraska,31,165,Outlying,NE
42460,,174,"Scottsboro, AL",Micropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Jackson County,Alabama,01,071,Central,AL
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Lackawanna County,Pennsylvania,42,069,Central,PA
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Luzerne County,Pennsylvania,42,079,Central,PA
42540,,,"Scranton--Wilkes-Barre--Hazleton, PA",Metropolitan Statistical Area,,,Wyoming County,Pennsylvania,42,131,Outlying,PA
42620,,340,"Searcy, AR",Micropolitan Statistical Area,,"Little Rock-North Little Rock, AR",White County,Arkansas,05,145,Central,AR
42660,42644,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA",King County,Washington,53,033,Central,WA
42660,42644,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Seattle-Bellevue-Everett, WA","Seattle-Tacoma, WA",Snohomish County,Washington,53,061,Central,WA
42660,45104,500,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,"Tacoma-Lakewood, WA","Seattle-Tacoma, WA",Pierce County,Washington,53,053,Central,WA
42680,,370,"Sebastian-Vero Beach, FL",Metropolitan Statistical Area,,"Miami-Fort Lauderdale-Port St. Lucie, FL",Indian River County,Florida,12,061,Central,FL
42700,,,"Sebring, FL",Metropolitan Statistical Area,,,Highlands County,Florida,12,055,Central,FL
42740,,,"Sedalia, MO",Micropolitan Statistical Area,,,Pettis County,Missouri,29,159,Central,MO
42780,,146,"Selinsgrove, PA",Micropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Snyder County,Pennsylvania,42,109,Central,PA
42820,,,"Selma, AL",Micropolitan Statistical Area,,,Dallas County,Alabama,01,047,Central,AL
42860,,273,"Seneca, SC",Micropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Oconee County,South Carolina,45,073,Central,SC
42900,,464,"Seneca Falls, NY",Micropolitan Statistical Area,,"Rochester-Batavia-Seneca Falls, NY",Seneca County,New York,36,099,Central,NY
42940,,314,"Sevierville, TN",Micropolitan Statistical Area,,"Knoxville-Morristown-Sevierville, TN",Sevier County,Tennessee,47,155,Central,TN
42980,,294,"Seymour, IN",Micropolitan Statistical Area,,"Indianapolis-Carmel-Muncie, IN",Jackson County,Indiana,18,071,Central,IN
43020,,267,"Shawano, WI",Micropolitan Statistical Area,,"Green Bay-Shawano, WI",Menominee County,Wisconsin,55,078,Outlying,WI
43020,,267,"Shawano, WI",Micropolitan Statistical Area,,"Green Bay-Shawano, WI",Shawano County,Wisconsin,55,115,Central,WI
43060,,416,"Shawnee, OK",Micropolitan Statistical Area,,"Oklahoma City-Shawnee, OK",Pottawatomie County,Oklahoma,40,125,Central,OK
43100,,,"Sheboygan, WI",Metropolitan Statistical Area,,,Sheboygan County,Wisconsin,55,117,Central,WI
43140,,172,"Shelby, NC",Micropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Cleveland County,North Carolina,37,045,Central,NC
43180,,400,"Shelbyville, TN",Micropolitan Statistical Area,,"Nashville-Davidson--Murfreesboro, TN",Bedford County,Tennessee,47,003,Central,TN
43220,,500,"Shelton, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Mason County,Washington,53,045,Central,WA
43260,,,"Sheridan, WY",Micropolitan Statistical Area,,,Sheridan County,Wyoming,56,033,Central,WY
43300,,206,"Sherman-Denison, TX",Metropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Grayson County,Texas,48,181,Central,TX
43320,,,"Show Low, AZ",Micropolitan Statistical Area,,,Navajo County,Arizona,04,017,Central,AZ
43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,,Bossier Parish,Louisiana,22,015,Central,LA
43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,,Caddo Parish,Louisiana,22,017,Central,LA
43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,,De Soto Parish,Louisiana,22,031,Outlying,LA
43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,,,Webster Parish,Louisiana,22,119,Outlying,LA
43380,,212,"Sidney, OH",Micropolitan Statistical Area,,"Dayton-Springfield-Sidney, OH",Shelby County,Ohio,39,149,Central,OH
43420,,,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,,,Cochise County,Arizona,04,003,Central,AZ
43460,,164,"Sikeston, MO",Micropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Scott County,Missouri,29,201,Central,MO
43500,,,"Silver City, NM",Micropolitan Statistical Area,,,Grant County,New Mexico,35,017,Central,NM
43580,,512,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Plymouth County,Iowa,19,149,Outlying,IA
43580,,512,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Woodbury County,Iowa,19,193,Central,IA
43580,,512,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Dakota County,Nebraska,31,043,Central,NE
43580,,512,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Dixon County,Nebraska,31,051,Outlying,NE
43580,,512,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,,"Sioux City-Vermillion, IA-SD-NE",Union County,South Dakota,46,127,Central,SD
43620,,,"Sioux Falls, SD",Metropolitan Statistical Area,,,Lincoln County,South Dakota,46,083,Central,SD
43620,,,"Sioux Falls, SD",Metropolitan Statistical Area,,,McCook County,South Dakota,46,087,Outlying,SD
43620,,,"Sioux Falls, SD",Metropolitan Statistical Area,,,Minnehaha County,South Dakota,46,099,Central,SD
43620,,,"Sioux Falls, SD",Metropolitan Statistical Area,,,Turner County,South Dakota,46,125,Outlying,SD
43660,,,"Snyder, TX",Micropolitan Statistical Area,,,Scurry County,Texas,48,415,Central,TX
43700,,,"Somerset, KY",Micropolitan Statistical Area,,,Pulaski County,Kentucky,21,199,Central,KY
43740,,306,"Somerset, PA",Micropolitan Statistical Area,,"Johnstown-Somerset, PA",Somerset County,Pennsylvania,42,111,Central,PA
43760,,,"Sonora, CA",Micropolitan Statistical Area,,,Tuolumne County,California,06,109,Central,CA
43780,,515,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",St. Joseph County,Indiana,18,141,Central,IN
43780,,515,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",Cass County,Michigan,26,027,Central,MI
43900,,273,"Spartanburg, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Spartanburg County,South Carolina,45,083,Central,SC
43900,,273,"Spartanburg, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Union County,South Carolina,45,087,Outlying,SC
43940,,452,"Spearfish, SD",Micropolitan Statistical Area,,"Rapid City-Spearfish, SD",Lawrence County,South Dakota,46,081,Central,SD
43980,,,"Spencer, IA",Micropolitan Statistical Area,,,Clay County,Iowa,19,041,Central,IA
44020,,,"Spirit Lake, IA",Micropolitan Statistical Area,,,Dickinson County,Iowa,19,059,Central,IA
44060,,518,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Pend Oreille County,Washington,53,051,Outlying,WA
44060,,518,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Spokane County,Washington,53,063,Central,WA
44060,,518,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Stevens County,Washington,53,065,Outlying,WA
44100,,522,"Springfield, IL",Metropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Menard County,Illinois,17,129,Outlying,IL
44100,,522,"Springfield, IL",Metropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Sangamon County,Illinois,17,167,Central,IL
44140,,521,"Springfield, MA",Metropolitan Statistical Area,,"Springfield-Greenfield Town, MA",Hampden County,Massachusetts,25,013,Central,MA
44140,,521,"Springfield, MA",Metropolitan Statistical Area,,"Springfield-Greenfield Town, MA",Hampshire County,Massachusetts,25,015,Central,MA
44180,,520,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Christian County,Missouri,29,043,Central,MO
44180,,520,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Dallas County,Missouri,29,059,Outlying,MO
44180,,520,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Greene County,Missouri,29,077,Central,MO
44180,,520,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Polk County,Missouri,29,167,Outlying,MO
44180,,520,"Springfield, MO",Metropolitan Statistical Area,,"Springfield-Branson, MO",Webster County,Missouri,29,225,Outlying,MO
44220,,212,"Springfield, OH",Metropolitan Statistical Area,,"Dayton-Springfield-Sidney, OH",Clark County,Ohio,39,023,Central,OH
44260,,,"Starkville, MS",Micropolitan Statistical Area,,,Oktibbeha County,Mississippi,28,105,Central,MS
44300,,524,"State College, PA",Metropolitan Statistical Area,,"State College-DuBois, PA",Centre County,Pennsylvania,42,027,Central,PA
44340,,496,"Statesboro, GA",Micropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Bulloch County,Georgia,13,031,Central,GA
44420,,277,"Staunton-Waynesboro, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Augusta County,Virginia,51,015,Central,VA
44420,,277,"Staunton-Waynesboro, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Staunton city,Virginia,51,790,Central,VA
44420,,277,"Staunton-Waynesboro, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Waynesboro, VA",Waynesboro city,Virginia,51,820,Central,VA
44460,,525,"Steamboat Springs, CO",Micropolitan Statistical Area,,"Steamboat Springs-Craig, CO",Routt County,Colorado,08,107,Central,CO
44500,,,"Stephenville, TX",Micropolitan Statistical Area,,,Erath County,Texas,48,143,Central,TX
44540,,,"Sterling, CO",Micropolitan Statistical Area,,,Logan County,Colorado,08,075,Central,CO
44580,,221,"Sterling, IL",Micropolitan Statistical Area,,"Dixon-Sterling, IL",Whiteside County,Illinois,17,195,Central,IL
44620,,554,"Stevens Point, WI",Micropolitan Statistical Area,,"Wausau-Stevens Point-Wisconsin Rapids, WI",Portage County,Wisconsin,55,097,Central,WI
44660,,,"Stillwater, OK",Micropolitan Statistical Area,,,Payne County,Oklahoma,40,119,Central,OK
44700,,488,"Stockton-Lodi, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",San Joaquin County,California,06,077,Central,CA
44740,,,"Storm Lake, IA",Micropolitan Statistical Area,,,Buena Vista County,Iowa,19,021,Central,IA
44780,,310,"Sturgis, MI",Micropolitan Statistical Area,,"Kalamazoo-Battle Creek-Portage, MI",St. Joseph County,Michigan,26,149,Central,MI
44860,,206,"Sulphur Springs, TX",Micropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Hopkins County,Texas,48,223,Central,TX
44900,,470,"Summerville, GA",Micropolitan Statistical Area,,"Rome-Summerville, GA",Chattooga County,Georgia,13,055,Central,GA
44920,,482,"Summit Park, UT",Micropolitan Statistical Area,,"Salt Lake City-Provo-Orem, UT",Summit County,Utah,49,043,Central,UT
44940,,,"Sumter, SC",Metropolitan Statistical Area,,,Sumter County,South Carolina,45,085,Central,SC
44980,,146,"Sunbury, PA",Micropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Northumberland County,Pennsylvania,42,097,Central,PA
45000,,,"Susanville, CA",Micropolitan Statistical Area,,,Lassen County,California,06,035,Central,CA
45020,,,"Sweetwater, TX",Micropolitan Statistical Area,,,Nolan County,Texas,48,353,Central,TX
45060,,532,"Syracuse, NY",Metropolitan Statistical Area,,"Syracuse-Auburn, NY",Madison County,New York,36,053,Outlying,NY
45060,,532,"Syracuse, NY",Metropolitan Statistical Area,,"Syracuse-Auburn, NY",Onondaga County,New York,36,067,Central,NY
45060,,532,"Syracuse, NY",Metropolitan Statistical Area,,"Syracuse-Auburn, NY",Oswego County,New York,36,075,Outlying,NY
45140,,538,"Tahlequah, OK",Micropolitan Statistical Area,,"Tulsa-Muskogee-Bartlesville, OK",Cherokee County,Oklahoma,40,021,Central,OK
45180,,142,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Coosa County,Alabama,01,037,Outlying,AL
45180,,142,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Talladega County,Alabama,01,121,Central,AL
45220,,533,"Tallahassee, FL",Metropolitan Statistical Area,,"Tallahassee-Bainbridge, FL-GA",Gadsden County,Florida,12,039,Outlying,FL
45220,,533,"Tallahassee, FL",Metropolitan Statistical Area,,"Tallahassee-Bainbridge, FL-GA",Jefferson County,Florida,12,065,Outlying,FL
45220,,533,"Tallahassee, FL",Metropolitan Statistical Area,,"Tallahassee-Bainbridge, FL-GA",Leon County,Florida,12,073,Central,FL
45220,,533,"Tallahassee, FL",Metropolitan Statistical Area,,"Tallahassee-Bainbridge, FL-GA",Wakulla County,Florida,12,129,Outlying,FL
45300,,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,,,Hernando County,Florida,12,053,Outlying,FL
45300,,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,,,Hillsborough County,Florida,12,057,Central,FL
45300,,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,,,Pasco County,Florida,12,101,Central,FL
45300,,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,,,Pinellas County,Florida,12,103,Central,FL
45340,,,"Taos, NM",Micropolitan Statistical Area,,,Taos County,New Mexico,35,055,Central,NM
45380,,522,"Taylorville, IL",Micropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Christian County,Illinois,17,021,Central,IL
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,,,Clay County,Indiana,18,021,Central,IN
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,,,Sullivan County,Indiana,18,153,Outlying,IN
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,,,Vermillion County,Indiana,18,165,Outlying,IN
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,,,Vigo County,Indiana,18,167,Central,IN
45500,,,"Texarkana, TX-AR",Metropolitan Statistical Area,,,Little River County,Arkansas,05,081,Outlying,AR
45500,,,"Texarkana, TX-AR",Metropolitan Statistical Area,,,Miller County,Arkansas,05,091,Central,AR
45500,,,"Texarkana, TX-AR",Metropolitan Statistical Area,,,Bowie County,Texas,48,037,Central,TX
45520,,,"The Dalles, OR",Micropolitan Statistical Area,,,Wasco County,Oregon,41,065,Central,OR
45540,,422,"The Villages, FL",Metropolitan Statistical Area,,"Orlando-Deltona-Daytona Beach, FL",Sumter County,Florida,12,119,Central,FL
45580,,122,"Thomaston, GA",Micropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA",Upson County,Georgia,13,293,Central,GA
45620,,,"Thomasville, GA",Micropolitan Statistical Area,,,Thomas County,Georgia,13,275,Central,GA
45660,,248,"Tiffin, OH",Micropolitan Statistical Area,,"Findlay-Tiffin, OH",Seneca County,Ohio,39,147,Central,OH
45700,,,"Tifton, GA",Micropolitan Statistical Area,,,Tift County,Georgia,13,277,Central,GA
45740,,,"Toccoa, GA",Micropolitan Statistical Area,,,Stephens County,Georgia,13,257,Central,GA
45780,,534,"Toledo, OH",Metropolitan Statistical Area,,"Toledo-Port Clinton, OH",Fulton County,Ohio,39,051,Outlying,OH
45780,,534,"Toledo, OH",Metropolitan Statistical Area,,"Toledo-Port Clinton, OH",Lucas County,Ohio,39,095,Central,OH
45780,,534,"Toledo, OH",Metropolitan Statistical Area,,"Toledo-Port Clinton, OH",Wood County,Ohio,39,173,Central,OH
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Jackson County,Kansas,20,085,Outlying,KS
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Jefferson County,Kansas,20,087,Outlying,KS
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Osage County,Kansas,20,139,Outlying,KS
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Shawnee County,Kansas,20,177,Central,KS
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Wabaunsee County,Kansas,20,197,Outlying,KS
45860,,408,"Torrington, CT",Micropolitan Statistical Area,,"New York-Newark, NY-NJ-CT-PA",Litchfield County,Connecticut,09,005,Central,CT
45900,,,"Traverse City, MI",Micropolitan Statistical Area,,,Benzie County,Michigan,26,019,Outlying,MI
45900,,,"Traverse City, MI",Micropolitan Statistical Area,,,Grand Traverse County,Michigan,26,055,Central,MI
45900,,,"Traverse City, MI",Micropolitan Statistical Area,,,Kalkaska County,Michigan,26,079,Outlying,MI
45900,,,"Traverse City, MI",Micropolitan Statistical Area,,,Leelanau County,Michigan,26,089,Outlying,MI
45940,,408,"Trenton, NJ",Metropolitan Statistical Area,,"New York-Newark, NY-NJ-CT-PA",Mercer County,New Jersey,34,021,Central,NJ
45980,,,"Troy, AL",Micropolitan Statistical Area,,,Pike County,Alabama,01,109,Central,AL
